rangzgyaq	[方]noqfaexsoemj 酸笋的一种[把笋常年泡在酸缸里]\n
rangzhaq	[方] 笋之一种[生在山上，时似姜叶，大如手指，味微辣]\n
rangzngunz	[方]rangzdaivangh；rangzraij；rangzyaiq；noqmaexhai；rangzgvaengq；rangzdaingunh；rangzdaigoen 枯笋[被虫咬等原因而枯死的]\n
rangzraij	(见rangzngunz) 桔笋\n
rangzsoemj	酸笋\n
rangzyaiq	(见rangzngunz) 枯笋\n
rangj	[方]manz；leih；lwnx 怀胎[指动物]\n(见cang) 设置器具诱捕(动物)\n(见sangj) ①凉爽 ②爽快，痛快\n
rangjvangx	(见canghongx) 设圈套，设陷井\n
rangq	(见gyangq) 陀螺\n
rangh	[方]rat；luh 一带(地方)\n[方] 附带，顺便\n(见caiqlij) 并且，而且;同时；以及\n[方] 连……带…… De ～ gangj ～ riu．他连讲带笑。\n(见denz) 棉被\n
ranghdieg	地带\n
rap	负责；负担\n①挑(担) ②(两)担 song ～ haeux 两担谷子 ②负担；担当\n
rapnaek	重担；重任\n
rat	(见rangh) 一带(地方)\n
rau	量；测量 ～ baengz 量布 ～ haeux 量米\n
rauheiq	(见diemheiq) 呼吸\n
raurumz	[方]hajrumz；ngauxrumz 打呵欠\n
rauz	[方] 筛子名[洞眼较大、筛谷子用]\n(见lauz) 捞\n
rauj	[方] 干\n
rauq	[方]bw ①耙子 ②耙\n
rauqding	钉耙\n
rauqsueng	[方]bwbaz 双犋耙[比一般耙长，用两头牛拉]\n
rauh	(见maxlaz) 轻浮，作风不正派\n[方] 说话不严肃\n[方]dau 中[不大不小] mou ～ 中等猪
re	(见fuengz) 防备，防御；提防\n拦江网[用在小河里围捕鱼的网]\n(见cez) ①斜视 ②打眼角\n
rez	(见yez) 旧布、旧衣物将破烂的样子\n
rex	[方]raeuz；goj；at；fuz；fwz；hox；ruz 扶\n
reh	茧\n条(棉条)\n蛹\n
reb	[方]gep 谷壳\n
red	[方]saez 鱼筌[喇叭形的]\n[方] 封得很紧\n
rei	旧时私蓄的财物；私置(田地)\n[方]mai；gi 痣\n
reiz	鸡虱\n
reih	畲地\n
reihbyaek	(见diegbyaek) 菜地\n
reihhoengq	[方]reihsoeg 熟荒地\n
reihnaz	[与daemznaz同] [方]saehnaz 田地；田园\n
reihndoi	坡地\n
reihseng	生荒地\n
reihsoeg	(见reihhoengq) 熟荒地\n
reihsoem	锐利\n
rek	[方]gva；cauq 锅头\n
rekdaihngauz	最大的锅头\n
rekvaiz	大的锅头[俗称牛二锅]\n
rem	(见byoiq) 脆\n(见haenq) 猛；猛烈\n[方] 膨胀[比bongq更胀]\n
remcieng	[方] 积极(工作) guh hong ～ raixcaix 工作很积极\n(见lanh) 勇猛\n
remj	[方]bik;hemj；mwg；hwng 炽热；炎热\n(见cik) 炎热\n(见coemh) 烧，焚烧\n(见dawz) 着(火)\n[方]maej 烧焦\n
remjnaj	[方] (被)窘，(不好意思而)脸红\n
ren	[方] 逛……逛……\n
rengsiz	(见vaihvadvad) 破烂不堪\n
rengz	①力;力气；力量 ②能力 ③魄力\n
rengzdengdeng	[方] 雄赳赳\n
rengzdoihduz	畜力\n
rengzndumj	潜力\n
rengzrwdrwd	[方] 力气很大的样子\n
rengzvunz	[方]gaenzrengz 人力    \n
rengj	①干 Gij noh deng rumzbaek ci ～ liux lo! 肉被北风吹干了！ ②脯[果脯，水果晾干的]\n
rengx	旱 mbwn ～ 天旱\n
rengq	[方]nengq 赘疣[疮疤或伤疤上突出的肉块]\n(见deq) 等;等候;等待\n(见sik) (衣)破\n[方]si；gatget 褴褛\n
rengqriuh	(见docih) 多谢;道谢；谢谢；感谢\n
rengqsiz	[方] 破烂不堪\n
rengh	[方]doxvizmoz 黄牛颈下的垂皮\n[方]hingq；lengz 鸡颔的肉块\n
rep	禾剪[剪谷穗的剪]\n
ret	窜\n
reu	竹板[用长条竹片编成]\n
reucongz	[方]reurib 床篾垫[用竹片编成当床板用]\n
reurib	(见reucongz) 床篾垫    \n
reuz	(见geuz) 小裂纹    \n[方]菜苔    \n
reuj	(见maxlaz) 轻浮；作风不正派[指女人]   \n
reux	[方]neux 瘦削；(人)高瘦；(手脚)瘦长；(植物)细长\n
reuq	[方]doix；fuemx；heuq；ruemj；boix；menj；maix 枯萎，蔫；萎谢；憔悴    \n
reuqhenj	枯黄\n
reuqrat	(见rozrwg) 干枯枯的\n
reuqratrat	[方] (植物)很干枯
riz	舐\n着落\n[方]soiz；vunq ①迹，痕迹[与haenzcik同] ～ ci 车轮的痕迹 ②线索 ra ～ 找线索\n
rizdin	[方]vunqdin 脚印；足迹\n
rizfwngz	[方]maefwngz；raizfwngz；vunqfwngz；vaefwngz；badfwngz 掌纹\n
rizndaeng	人中[人的上唇正中凹下的部分]\n
rij	[方]huij 溪\n
riq	(见buet) 跑\n
rib	[方]yued；conh 流[多指流鼻涕、跟泪、口水等]；淌\n[方]gyaep 指甲\n[方]lab 捡，收拾\n(见ve) 蹄\n(见liemx) 敛\n(见nyauj) 爪\n
rih	贩卖[就地买卖] ～ byaek 贩卖蔬菜\n[方] 涎；垂涎\n
rihnangnang	[方] (眼泪)涔涔地流 Raemxda ～．眼泪涔涔地流。\n
ribmui	(见nyaujmui) 熊掌\n
rieg	(见boklonj) (蛇)蜕皮；蜕壳\n①换[指换水，换衣服] ②换(毛)\n
riek	(见sik) 锡\n
rieng	(见maej) 植物被热水烫后，有些枯萎\n[方]hang 尾巴\n[方]aengiengh 鱼篓\n
rienggaeuz	[方] 装镰刀的小竹篓\n
rienggingz	(见ndiengqrieng) 翘尾巴\n
rienggyoz	[方] 大鱼篓\n
riengmienh	(见riengzmienh) 麦穗\n
riengz	(见doq) 马上；立即；即刻\n(见caeuq) 和；与，同\n[方]gyam；cimh；suengz 跟；跟随\n[方]ei；ciz；ndij；saih；cimh 沿；沿着 ～ henz dah byaij bae．沿着河边走。\n
riengzfwngz	(见swnhfwngz) 顺手\n
riengzlaeng	尾随；跟随\n(见doeklaeng) 后来；最后；随后；过后;末尾；最末尾；跟后\n
riengzliz	(见niemhdin) 追踪\n
riengzmienh	[方]riengmienh，suengzmeg；suengzmienh 麦穗\n
riengzmingz	(见riuzmingz) 扬名\n
riengzndang	随身\n
riengj	[方]seuqndang；linj 敏捷；迅速\n
riengjret	飞速\n轻快；动作不费力\n
riengjretret	[方] 高速\n
riengx	[方]laeuh ①涮 ～ vanj 涮碗 ～ rek 涮锅 ②漱\n含着泪\n
riengxbak	[方]soegbak；sauqbak；moemxbak 漱口\n
riengh	[方]lanz；gvaengh 栏 ～ vaiz 牛栏 ～ mou 猪栏\n
riep	[方]ciengq 蚊帐\n
riepsoemq	圆顶帐\n
rig	[方]nyon (猫狗)张牙舞爪威胁对方\n(见lig) 破；烂\n
rik	(见sik) 锡\n(见sik) 破\n(见henzgyawj) 邻；邻近;近旁\n
rikdungx	胁[从腋下到腰上的部分]\n
rim	[方]dim 满[比“muenx”满的程度较小]\n
rimcek	[方] 能够断奶的(小猪、小狗)\n
rimhoz	满足\n
rimndwen	[方]ndo'ndwen 弥月；满月\n
rimrad	很满\n
rimradrad	[方] 满满的\n
rimz	(见henzgyawj) 邻，邻近；近旁\n
rin	石；石头；岩石\n
rinbaenz	磨刀石\n
rinbanj	石板\n
rinbyamaj	[方] 晶石\n
rinfeiz	(见rinlwggvaek) 火石\n
rindaembaengz	(见rinlongjbaengz) 捶布用的石垫\n
rin'gyaeq	球石\n
rin'gyap	页岩；风化片石[成片易碎]\n
rinhaj	[方] 有光泽的石头\n
rinhat	(见rinmaxluenx) 卵石\n
rinhoi	石灰石\n
rinhujlienz	(见rinlwggvaek) 火石\n
rinlaiq	(见rinmaxluenx) 卵石\n
rinlongjbaengz	[方]rindaembaengz 捶布用的石垫\n
rinlwggvaek	[方]rinfeiz；rinhujlienz 火石\n
rinmaxluenz	[方]rinhat；rinlaiq；ringyaeq 卵石\n
rinmuenzcaemj	(见rinsangj) 石墩；磉\n
rinndumj	①暗礁；稍微露出地面的石头\n
rinranx	[方]hinbanj 磐石\n
rinreq	[方]hinsaiz；linleq；hinheq 砂砾\n
rinroj	[方] 石头的一种[由砂砾和黄泥结成，质较软]\n
rinsasig	沙石\n
rinsangj	[方]rinmuenzcaemj 石墩；磉\n
rinsignyaz	鸡冠石\n
rin'ukma	玛瑙石\n
rinyienh	青石\n
rinyouz	油页岩\n
ring	搀(手)\n(见yien) 牵\n[方]yangz；bangh 烘[放在火旁烘]\n
ringz	[方]ngaizngoenz；ngoenz ①午饭 ②晌午\n
ringj	[方]yueng 碗柜\n
ringx	[方]loenh；roux；gingj 滚；滚动 ～ bae ～ ma．滚来滚去。\n
ringxboengxloengx	(见gangjboq) 吹牛，扯大炮；讲大话;扯谎\n
ringxndindi	[方] 不停地滚动(指小的物体]\n
ringh	[方]nyenq；giuq 物体两头大中间小的形状\n
riu	[方]hu ①笑 ②讥笑;嘲笑\n(见cou) 秋;秋天\n
riubamz	痴笑\n
riugan	①奸笑 ②笑里藏刀\n
riuhaha	[方] 笑哈哈 De ～ naeuz．他笑哈哈地说。\n
riuhehe	[方] 笑嘻嘻\n
riu'ij	[方] 得意的笑\n
riumaenj	狞笑\n
riumbw	苦笑\n
riumwnh	傻笑\n
riunyaen	无意识地笑\n[方]lengxsiuq 冷笑\n
riunyumnyum	[方] 笑眯咪\n
riunyumj	[方]riuoiq 微笑；含笑\n
riuroi	(见cienzseiq) 前世(作孽)\n
riuoiq	(见riunyumj) 微笑；含笑\n
riuz	(见lae) 流，流行\n[与vaiq同] 快\n[与cienz同] [方]riuz 传；传闻；传开，传播；传说；流传 Dawz gij saeh neix ～ okbae．把这件事情传出去。\n(见gyoqdanq) 火炭[熄的]\n
riuzdoeng	流通\n
riuzdoengh	流动\n
riuzmingz	[方]riengzmingz 扬名\n
riuznoengnoeng	[方] 水流很急\n
riuj	[方]yiuj；ruj 提，拾 ～ swx 提篮子\n
riujnangnang	[方] 手上提着大的物件随身摆动
ro	(见roz) 干枯\n[方] 乞；乞讨；乞求 ～ gwn 乞食 ～ ien (乞)讨烟\n
roz	[方]ngongz；ro；hauq；hawqgyo 干枯\n[方] 又稀又薄[形容布匹、纱窗等]\n[与byom同] 瘦\n
rozgeb	(见byombyangq) 很瘦    \n
rozgoh	(见hozgyongx) 气管\n
rozrangj	(见byombyangq) 很瘦\n
rozrwg	[方]seuqrat (植物)干枯枯的\n
roj	凝结[比giet较轻微]\n(见myox) ①(灯光)暗淡 ②(火焰)微弱\n(见myon) ①荧[灯光不大亮] ②(火)不大燃 ③声音低沉，听不清\n
rox	[方]gyaek；caek；sux；roxndeq 知道;会;懂；认识，晓得\n(见roxnaeuz) 还是;或;或者\n
roxdingh	[方] 知道；认得(路)；记得(地点) Ranz de youq lawz mwngz ～ lwi? 他家在哪里你知道吗?\n
roxmai	(见roxnaj) 认识；认得出\n
roxnaj	[方]roxmai；sugnaj 认识；认得出 Mwngz ～ de lwi? 你认识他吗?\n
roxnaeuz	[方]rox；naeuz；cixnaeuz；ndi；vaz；hohcih；hixnaeuz；miqyaq 还是，或；或者 Ngoenzneix co'ngeih ～ cosam? 今天是初二还是初三?\n
roxndeq	(见rox) 知道；会；懂；认识\n
roxnyinh	[方]raen 感觉；察觉\n
roxsim	知心\n
roxsing	知音\n
roxsingj	觉悟；觉醒\n
roxsoq	懂事；懂礼貌[多指小孩]\n
roxyiuj	懂得；懂得内中道理[多指讲话] Mwngz gangj vah gou mbouj ～．你讲话我听不懂。\n
roq	[方]hoiq；ronh；ndaek 打；敲[锣；鼓\n
roqbangbang	[方] 敲锣声\n
roqdumdum	[方] 敲鼓声\n
roqranz	[方]bakyagvax；sagroq 屋檐下\n
roqvax	(见yiemhranz) 屋檐\n
roh	[方]suh 漏\n(见hoh) ( )节[自然形成]\n
rob	把食物烫熟\n
rod	[方]luet 滑(下)\n(见rub) 挦 ～ mumh 挦胡须\n
roeb	(见bungz) 逢；相逢，遇见；遇到\n
roeg	鸟\n(牲畜的)胎衣，胎盘\n
roegam	鹌鹁\n
roegbaqba	(见roeggeuq) 八哥\n
roegbakmaeuz	(见roeggyaeujmeuz) 猫头鹰\n
roegbeghag	白鹤\n
roegbeih	(见roeglaej) 麻雀\n
roegbiq	(见roeglaej) 麻雀\n
roegbit	[方]bitbuenq；roegbitraemx 水鸭\n
roegbitraemx	(见roegbit) 水鸭\n
roegbohdahenj	(见roeghenj) 黄莺\n
roegboemhbouz	(见roeggyaeujmeuz) 猫头鹰\n
roegbyae	(见roeglaejbauqdiet) 蜡嘴雀\n
roegbyaet	(见roegcehbyaek) 绿豆雀\n
roegcaxndak	鸟名[大如乌鸦，身灰黑色，羽有白毛，不健飞，吃虫类]\n
roegcaeksa	(见roegcaeuqsa) 召鹭\n
roegcaeuq	白鹭\n
roegcaeuqsa	[方]roegcaeksa 召鹭[身呈灰色，尾常翘起，水陆两栖，脚高，颈长]\n
roegcehbyaek	[方]roegfaenbyaek；roegbyaek 绿豆雀[很小，羽呈青绿色，常栖息园边，吃菜种子]\n
roegcehcongz	鸟名[体小，毛青灰色，有斑点，专吃虫类，常在松林里活动]\n
roegcehvenz	(见roegvenz) 百灵鸟\n
roegceijcienz	鸟名[身小，尾长，嘴直，尾灰色，腹下白色，爪呈黄色]\n
roegcenndiq	(见roegdingdiuj) 翠鸟\n
roegcijbuenh	(见roegsijguenh) 鸟的一种\n
roegciqciep	鸟名[形似喜鹊，身较小，常停在檐上叫，好吃粪蛆]\n
roegciu	(见roegvameiz) 画眉鸟\n土画眉[形似画眉鸟，但身较大，毛淡红色，常在荆棘丛中跳来跳去，爱到地里吃作物种子]\n
roegciumeiz	(见roegvameiz) 画眉鸟\n
roegcoigoeng	(见roegdinghgeng) 杜鹃\n
roegcok	(见roeglaej) 麻雀\n
roegdaihboengz	大鹏鸟\n
roegdemqbya	(见roegdingdiuj) 翠鸟\n
roegdingbya	(见roegdingdiuj) 翠鸟\n
roegdingdiuj	[方]roegdingbya；roegdemqbya；roegcenndiq 翠鸟[嘴很大，形似啄木鸟，属于鸣禽类，捕吃水中的鱼虾]\n
roegdingfaex	[方]roegdotfaex 啄木鸟\n
roegdinghgeng	[方]roeglanxvaiz；roegcoigoeng 杜鹃\n
roegdiuqmbwn	山麻雀\n
roegdoxgap	鸽子\n
roegdohgyaeuj	(见roeggyaeujhau) 白头翁[鸟名]\n
roegdotfaex	(见roegdingfaex) 啄木鸟\n
roegdungjdingqmauh	(见roegmauh) 太平鸟\n
roegfek	鹧鸪\n
roegfekfeiz	鹧鸪之一种[比一般鹧鸪小，羽毛呈花红色]\n
roegfunghvuengz	[方]duzfungh；dufungh；duzfongh；fungxvuengz 凤凰\n
roegenq	[方]roegenqo 燕子\n
roegenqo	(见roegenq) 燕子\n
roegenqngux	岩燕[比一般燕子大，常在岩石中筑巢]\n
roegga	乌鸦\n
roeggacak	喜鹊\n
roeggae	[方]gaeqdwenq 雉[又名野鸡]\n
roeggaen	[方]roegsinz 鸟名[毛紫黄色，脚长，颈长，生活在水边，常用禾苗筑巢]\n
roeggaencaengh	鸟名[尾长尺余，重四五两，羽毛美丽多彩，嘴红]\n
roeggaenmax	鸟名[脚、颈皆长，棕色，生活在水边]\n
roeggedge	(见roegsijguenh) 鸟的一种\n
roeggenggveiq	鸟名[叫声genggveiq]\n
roeggengndwen	山鹬\n
roeggeuq	[方]roegbaqba 八哥\n
roeggeuqmou	[方]roeggeuqvax 灰色八哥\n
roeggeuqvax	(见roeggeuqmou) 灰色八哥\n
roeggeuqvaiz	黑色八哥[常停在牛背上，吃牛虱]\n
roeggitleih	鸟名[形似喜鹊，体大如麻雀]\n
roeggoepmbon	(见roeggyaeujmeuz) 猫头鹰\n
roegguj	(见roeggyaeujmeuz) 猫头鹰\n
roegguhvaek	白面水鸡[常住在近水地方，身灰黑，尾巴下面羽毛呈红色]\n
roeggumj	鹌鹑[身有花斑，常在田塍边觅食，人近身时才起飞]\n
roeggumjmeij	鹌鹑[比roeggumj小]\n
roeggungjcoz	孔雀\n
roeggut	红毛鸡[常在荆棘和茅草间，毛褐色，重半斤左右，叫声gutgut]\n
roeggvaekfeiz	鸟名[比麻雀小，羽毛火红色，生活在芭芒中]\n
roeggvaetliuq	(见roegmauh) 太平鸟\n
roeggvak	夜苍鹭[羽毛黑褐色，天将下雨时，呜声急促]\n
roeggyaeujhau	[方]roegdohgyaeuj 白头翁[鸟名]\n
roeggyaeujmeuz	[方]roegwh'w;laemhvumz；laemzguengq；roegbakmeuz；roeghumzhouz；romhbouz；roeggoepmbon；roegboemhbouz 猫头鹰\n
roeghaexmou	鸟名[头上有冠，，羽毛长，白黑色，嘴黑色。颈毛内有红斑点，竖起很美丽，爱吃猪屎虫]\n
roeghanqbuengz	苍鹭\n
roeghanqgvej	灰色水白鹤\n
roeghau	鸟名[身白色，形似鸽子，春夏季常见]\n
roeghenj	[方]roegbohhenj 黄莺\n
roeghumzhouz	(见roeggyaeujmeuz) 猫头鹰\n
roeghumj	五更鸟\n
roegien	(见roegmoiz) 游子\n
roegik	益鸟\n
roeglaxceiz	鸬鹚[渔民养来捕鱼，俗称鱼鹰或水老鸦]\n
roeglaej	[方]roegbeih；roegcok；roegbiq 麻雀\n
roeglaejbauqdiet	[方]roegbyae 蜡嘴雀\n
roeglaejdiuqmbwn	云雀\n
roeglanxvaiz	(见roegdinghgeng) 杜鹃\n
roegmauh	[方]roeggvaetliuq；roegdungjdingqmauh 太平鸟[又名高冠髻，头上有松毛，形似戴帽，尾毛略呈红色]\n
roegmoiz	[方]roegien 游子[用已捉到的鸟．把同类的鸟引来，这种鸟叫游子]\n
roegndaembya	[方]roegroqmax 鸟名[毛呈灰色，颈上有白斑，常栖水旁窥探，一见有鱼在水面游，便合上翅膀潜入水中捕捉]\n
roegnyanh	雁\n
roegra	白寒鸟\n
roegrad	(见gik) 懒，懒惰\n
roegraeu	斑鸠\n
roegraeufeiz	红鸩\n
roegraeugaeh	麻斑鸠\n
roegraeuheu	青斑鸠\n
roegranz	全家\n
roegrangq	鸟名[体小，毛长，灰黑色，有花斑，常在沙石中生蛋]\n
roegroqmax	(见roegndaembya) 鸟名\n
roegsijguenh	[方]roegcijbuenh；roeggedgez 鸟的一种[常在水边，形似水鸭，但身较小嘴较长]\n
roegsinz	(见roeggaen) 鸟名\n
roegvameiz	[方]roegciu；roegciumeiz 画眉鸟\n
roegvaiqguhvaiqguz	布谷鸟\n
roegvenz	[方]roegcehvenz 百灵鸟\n
roegwh'w	(见roeggyaeujmeuz) 猫头鹰\n
roegyaemyieng	鸳鸯\n
roegyengj	鹦鹉\n
roek	六[数词]\n
roemz	(见oenq) 熏\n
roemj	[方]gyuem 笼罩；蒙蔽\n
roemx	[方]dienq 冲；闯\n
roemxdai	(见mauhyiemj) 冒险\n
roen	[与loh同] [方]dingqroen 路\n
roencamjca	交叉路口\n
roencibcih	十字路\n
roen'gyae	远道\n
roenhawq	陆路\n
roenloek	错路；邪路\n
roenloeng	错路；邪路；歧途\n
roennaz	阡陌\n
roennga	岔路\n
roennou	(见roensaejgaeq) 小路，小道；羊肠小道\n
roenraemx	[方] 地下水道\n
roenrwix	[方] 歧途\n
roensaejgaeq	[方]roennou；seiroen 小路；小道；羊肠小道\n
roensamca	三叉路口\n
roenx	[方]rad 溢 Raemx ～ okdaeuj．水溢出来。\n(见ywngh) 盈余\n
roengz	下[动词] ～ bya 下山\n(见ciem) 插(扦)\n(见ciem) 签(名)\n(见doiq) 退；倒退；降低；下降\n(见coh) 未生育的牲畜\n[方]byoeng 下[动物生产] Vaiz ～ lwg. 水牛生仔。\n
roengzban	下班\n
roengzbenj	(见haeujfaex) 入殓；收殓;入棺\n
roengzbonj	下本钱\n
roengzci	卸车\n
roengzcim	(见roengzding) (花生)下针；下蒂\n
roengzcoh	签名\n
roengzdaiz	①下台 ②垮台 ③下场[演员退场]\n
roengzdangz	下课\n
roengzding	[方]roengzcim (花生)下针j落蒂\n
roengzdingh	下定[旧式婚姻，男方给女方的定婚聘礼]\n
roengzfaek	(见dawzfaek) 结荚\n
roengzfwngz	下手；入手，动手\n
roengzgaeq	鸡笼\n
roengzgang	(见dwkndaengq) 染布\n
roengzgyaq	跌价;降价\n
roengzgyaeuj	[方]ngaeuliemz (谷穗)下垂\n
roengzhaq	(见roengzlae) 旧时女子出嫁，上花轿前，向父母行礼拜别\n
roengzlae	[方]roengzhaq 旧时女子出嫁，上花轿前，向父母行礼拜别\n
roengzmax	下马[指停止重大项目]   \n
roengzmuq	演出结束闭幕\n
roengznaeu	虫灾\n
roengznamh	埋葬[雅言]\n
roengzrag	[方]dinghdaenj (植物)定根；扎根\n
roengzrengz	努力，用力，卖力\n
roengzsim	[方]ciensim；haedsim：simhaed：naebsim；naeksim 专心；用心\n
roengj	无底洞\n
roengqcae	[方]ndangcae 犁桁\n
roengq	[方]rongz 笼\n
roengqmouq	(见songzmou) 猪笼\n
roengh	(见rongh) 亮；月亮；光亮\n
roeproiq	[方] 隐隐约约地[看见或听见]\n
roet	[方]daet 屁\n
rog	外；外边\n(见gaem) ( )束(秧)\n[与rouh同] [方]cauz；gyoeg ( )窝，( )胎\n
rogding	(见ding) 厅堂\n
rogndoi	(见gyangbaq) 山野\n(见gyangdoengh) 野外\n
rogsingz	市郊，郊区，郊外\n
roi	[方]vi ①梳子 ②梳\n[方]be；vi；fej；byoengh ( )梭(芭蕉)\n
roix	[方]byoengh;lumq 串 song ～ bya 两串鱼\n
rok	(见dok) 痘；牛痘；天花\n(见sauh) 同一时期生的动物\n[方]aenvuek；gok；gai;aenmbuek；aenyok 水瓢[竹筒做的长柄瓢]\n(见cok) (油、酒)勺\n[方]cangzhueng 舀子[竹制的]\n
rokranz	(见hongranz) 家务\n
rom	积；积累；储蓄}贮蓄；储存\n[方]gyang 蓄(水)；贮(水)\n(见conz) 收拾\n
romj	青黛；蓼蓝\n
romx	[方]sau 把食物烫成半熟\n
romh	早 hwnq ～ 早起\n
romhbi	(见mbwnmomj) 黎明；拂晓\n
romhbouz	(见roeggyaeujmeuz) 猫头鹰\n
ronz	[方] 转达\n[方] ①穿通 ②(看)穿\n
ronzgvaq	(见mauhgvaq) 超过；冒过\n
ronzngoenz	(见bauqngoenz) 把婚期通报亲友\n
ronj	[方] 卷(成一团)\n[方]log 脱(皮)[被沸水或火烫]\n
ronx	(见laet) 削(树枝)\n[方] (树叶)凋落\n
ronq	[方]heh；conq 切 ～ noh 切肉\n
ronh	(见biu) (火焰)冒(出来)\n[方] 推[把条形物向下或向前推]\n(见roq) 敲\n
rong	叶子[较大的，可包物]\n
rongcing	(见rongdaij) 粽叶的一种\n
rongdaij	[方]rongcing 粽叶的一种[象芭蕉叶，农家多种在园边]\n
rongfaengx	粽叶\n
ronggya	[方]gyaepgya；doemjnaq 竹壳；箨[竹笋上一片一片的皮]\n
rongz	[方]saengz 巢;窝 ～ roeg 鸟窝；鸟巢\n(见roengq) 笼\n
rongzcaeg	匪巢\n
rongzgaeq	[方]hoggyaeq；laengzgaeq；laeuzgyaeq；rungzgaeq；saengqgaeq 鸡窝[鸡下蛋的地方]\n
rongzguk	虎穴\n
rongzgyaeq	[方]suengzgyaeq 卵巢[指卵生动物的]\n
rongzgyau	[方]seigungqgyau 蜘蛛网\n[方]suengz；cangjcau 蜘蛛巢\n
rongzraem	阴囊\n
rongzva	[方]longzva；saigyaeq；vaciengz；diuzgyoek 卵巢[指胎生动物的]\n
rongznyouh	[方]doemzneuh 膀胱\n
rongj	[方]loengx；lengxluengq；longx；songh；luengj；buenz 中耕时在畦旁犁土以便培壅作物根部\n[方]cau (小孩在母亲怀中用力地)挣扎\n①掷打[用石头向上击物] ②直捅；戳[用竹竿等向上捣物]\n
rongx	吼，啸 Guk ～ 虎啸\n
rongqliengz	(见yietliengz) 乘凉；纳凉\n
rongh	[方]sungh ①亮；光亮；明亮 ②光明\n光线\n鲜明\n[方]yaengx；yenz；ciuq 照(亮) Dawz daeng daeuj ～．拿灯来照亮。\n①犁沟 ②行 hai ～ 开行\n[方]roengh；soengh；lwenj；wenj 晴；霁[雨后天晴] Mbwn ～ lo，mbouj mizfwn lo．天晴了．不下雨了。 Ngoenzneix mbwn ～．今天是晴天。\n
ronghcingx	(见gvengq) 晴朗\n透明\n
ronghdiengj	[方] 很明朗\n
ronghgingx	[方] 小而光亮[如灯光]\n
ronghgywg	光芒；亮堂\n
ronghlwenq	光辉\n
ronghmonq	(见mbwnmomj) 黎明；拂晓\n
ronghmyabmyab	[方] 荧荧[形容星光或灯烛光]\n
ronghndei	[方]sunghsingj 晴朗\n
ronghndwen	[方]bajboengq；hai；longhmangx；ngeqhaiz；ndwen；dai 月亮；月光；月球\n
ronghrib	[方]yingjhoij；yaepcuij 荧火虫\n
ronghsag	灿烂；辉煌\n
ronghsagsag	[方] 皎皎；皎洁；亮光光的\n
ronghsaw	皎洁\n
ronghseuq	(天)大亮\n
ronghsien	[方] 鲜艳；鲜明\n
ronghyaiyai	[方] 黎明时的景象\n
rop	[方] 搂抱，抱\n(见umj) ( )抱\n(见swd) 喝;饮\n
ropconz	(见gyoebcomz) 集拢；收集；集中\n
rouj	[方]hon；linz 禽类头上的冠\n(见rwt) 收缩\n
roux	(见ringx) 滚；滚动\n
rouxringx	[方]gyoekgingj；luklik；loenglaenh 打滚[泛指]\n
rouh	[与rog同] ( )窝；( )胎[指一次生多仔的动物]\n[方]rumz (牛)浸水\n[方]daeq；cueg 赎
ru	(见lae) 流\n(见rwt) 收缩\n(见ndwet) 妖冶，风流；轻浮[指女人]\n
ruz	船\n(见rex) 扶\n[方] 臀\n(见vaiq) 快\n
ruzbanhding	(见dengx) 艇；小艇\n
ruzbungz	蓬船\n
ruzfeiz	汽船\n
ruzgangfung	帆船\n
ruzriep	(见dingjriep与dungxriep) 蚊帐顶\n
ruzruqmou	(见dengx) 艇；小艇\n
ruj	(见bang；gyoengq) ①( )帮 ②( )群 ③( )伙\n(见riuj) 提;拾 ～ swx 提篮子\n
ruxrag	(见luplap) 急忙地收拢\n
ruq	[与vaiq同] 快\n[方]sangz 槽[喂牲畜的器具]\n
ruqyaeng	快慢;速度\n
ruh	槽[盛牲畜饲料的长形器具]\n
rub	(见yub) 蘸\n[方]rubluh;bix;lox 抚摸；揉抚\n[方]ndaemnduek：raemqrwnq 突然\n[方]rod 挦 ～ mumh 挦胡须\n
rubluh	(见rub) 抚摸；揉抚\n
rubmyaiz	[方]lubnaiz；wen 恶心欲吐\n
rubrab	[方]lauzdau；laujgauz；lanxgyanj；gyanj；lujlaj；luqlaq；gyanjgyuq 马虎\n
rueg	[方]sag 呕吐\n
ruemj	(见reuq) 枯萎；蔫\n
ruemx	[方]byamz；linz；gemx；lamx 燎 feiz ～ 火燎\n
ruemh	(见yiuhrumz) 风筝\n
ruenz	爬行\n
ruenzgoebgoeb	[方] 慢慢地爬行\n
ruenh	盘(谷物)[用簸箕等工具筛的动作]\n
ruengz	饭将熟时，把火退出，稍停再加微火，使饭熟透\n
ruenghhiem	(见mauhyiemj) 冒险\n
rug	(见bauei) 胎衣，胞衣\n[方]hoq；suemj 卧房\n
ruggyaeujswj	(见ranzvang) 厢房\n
rugmoq	新房；洞房[新婚卧室]\n
ruk	(见duk) 篾\n
rukdungx	(见dukdungx) 黄篾\n
ruknaeng	(见duknaeng) 青篾\n
rum	[方]gyoeg 石臼\n[方]nyaengq；nya 杂草\n
rumcid	(见cidmou) 香附子\n
rumdaegngongz	草名[根红，杆青，叶小而长，形如韭菜]\n
rummae	千筋草[遍地生，叶小，茎长]\n
rummong	草名[常生在畲地里，有两种：一种是高的，有毛；一种是矮的，蔓生地面，牛最爱吃]\n
rumngaeddou	(见conghnguddou) 门臼\n
